#YYYY MM DD HH MM P(mm) PET(mm)
2009 10 31 13 15 0.00000 0.01421
2009 10 31 13 30 0.00000 0.01863
2009 10 31 13 45 0.00000 0.02305
2009 10 31 14  0 0.00000 0.03012
2009 10 31 14 15 0.00000 0.03718
2009 10 31 14 30 0.00000 0.04425
2009 10 31 14 45 0.00000 0.05132
2009 10 31 15  0 0.00000 0.04401
2009 10 31 15 15 0.00000 0.03670
2009 10 31 15 30 0.00000 0.02940
2009 10 31 15 45 0.00000 0.02209
2009 10 31 16  0 0.00000 0.02675
2009 10 31 16 15 0.00000 0.03142
2009 10 31 16 30 0.00000 0.03609
2009 10 31 16 45 0.00000 0.04076
2009 10 31 17  0 0.00000 0.04910
2009 10 31 17 15 0.00000 0.05745
2009 10 31 17 30 0.00000 0.06579
2009 10 31 17 45 0.00000 0.07414
2009 10 31 18  0 0.00000 0.06724
2009 10 31 18 15 0.00000 0.06035
2009 10 31 18 30 0.00000 0.05345
2009 10 31 18 45 0.00000 0.04656
2009 10 31 19  0 0.00000 0.04287
2009 10 31 19 15 0.00000 0.03917
2009 10 31 19 30 0.00000 0.03548
2009 10 31 19 45 0.00000 0.03179
2009 10 31 20  0 0.00000 0.03494
2009 10 31 20 15 0.00000 0.03810
2009 10 31 20 30 0.00000 0.04125
2009 10 31 20 45 0.00000 0.04440
2009 10 31 21  0 0.00000 0.04777
2009 10 31 21 15 0.00000 0.05114
2009 10 31 21 30 0.00000 0.05450
2009 10 31 21 45 0.00000 0.05787
2009 10 31 22  0 0.00000 0.05010
2009 10 31 22 15 0.00000 0.04234
2009 10 31 22 30 0.00000 0.03457
2009 10 31 22 45 0.00000 0.02681
2009 10 31 23  0 0.00000 0.02168
2009 10 31 23 15 0.00000 0.01655
2009 10 31 23 30 0.00000 0.01143
2009 10 31 23 45 0.00000 0.00630
2009 11  1  0  0 0.00000 0.00473
2009 11  1  0 15 0.00000 0.00316
2009 11  1  0 30 0.00000 0.00158
2009 11  1  0 45 0.00000 0.00001
2009 11  1  1  0 0.00000 0.00001
2009 11  1  1 15 0.00000 0.00001
2009 11  1  1 30 0.00000 0.00000
2009 11  1  1 45 0.00000 0.00000
2009 11  1  2  0 0.00000 0.00000
2009 11  1  2 15 0.00000 0.00000
2009 11  1  2 30 0.00000 0.00000
2009 11  1  2 45 0.00000 0.00000
2009 11  1  3  0 0.00000 0.00000
2009 11  1  3 15 0.00000 0.00000
2009 11  1  3 30 0.00000 0.00000
2009 11  1  3 45 0.00000 0.00000
2009 11  1  4  0 0.00000 0.00000
2009 11  1  4 15 0.00000 0.00000
2009 11  1  4 30 0.00000 0.00000
2009 11  1  4 45 0.00000 0.00000
2009 11  1  5  0 0.00000 0.00000
2009 11  1  5 15 0.00000 0.00000
2009 11  1  5 30 0.00000 0.00000
2009 11  1  5 45 0.00000 0.00000
2009 11  1  6  0 0.00000 0.00000
2009 11  1  6 15 0.00000 0.00000
2009 11  1  6 30 0.00000 0.00000
2009 11  1  6 45 0.00000 0.00000
2009 11  1  7  0 0.00000 0.00000
2009 11  1  7 15 0.00000 0.00000
2009 11  1  7 30 0.00000 0.00000
2009 11  1  7 45 0.00000 0.00000
2009 11  1  8  0 0.00000 0.00000
2009 11  1  8 15 0.00000 0.00000
2009 11  1  8 30 0.00000 0.00000
2009 11  1  8 45 0.00000 0.00000
2009 11  1  9  0 0.00000 0.00000
2009 11  1  9 15 0.00000 0.00000
2009 11  1  9 30 0.00000 0.00000
2009 11  1  9 45 0.00000 0.00000
2009 11  1 10  0 0.00000 0.00000
2009 11  1 10 15 0.00000 0.00000
2009 11  1 10 30 0.00000 0.00000
2009 11  1 10 45 0.00000 0.00000
2009 11  1 11  0 0.00000 0.00000
2009 11  1 11 15 0.00000 0.00000
2009 11  1 11 30 0.00000 0.00001
2009 11  1 11 45 0.00000 0.00001
2009 11  1 12  0 0.00000 0.00136
2009 11  1 12 15 0.00000 0.00270
2009 11  1 12 30 0.00000 0.00405
2009 11  1 12 45 0.00000 0.00540
2009 11  1 13  0 0.00000 0.01213
2009 11  1 13 15 0.00000 0.01887
2009 11  1 13 30 0.05660 0.02561
2009 11  1 13 45 0.00000 0.03234
2009 11  1 14  0 0.00000 0.02900
2009 11  1 14 15 0.00000 0.02565
2009 11  1 14 30 0.00000 0.02230
2009 11  1 14 45 0.00000 0.01896
2009 11  1 15  0 0.00000 0.02147
2009 11  1 15 15 0.00000 0.02398
2009 11  1 15 30 0.00000 0.02649
2009 11  1 15 45 0.00000 0.02900
2009 11  1 16  0 0.00000 0.04197
2009 11  1 16 15 0.00000 0.05494
2009 11  1 16 30 0.00000 0.06791
2009 11  1 16 45 0.00000 0.08088
2009 11  1 17  0 0.00000 0.07579
2009 11  1 17 15 0.00000 0.07069
2009 11  1 17 30 0.00000 0.06560
2009 11  1 17 45 0.00000 0.06051
2009 11  1 18  0 0.00000 0.06839
2009 11  1 18 15 0.00000 0.07628
2009 11  1 18 30 0.00000 0.08416
2009 11  1 18 45 0.00000 0.09205
2009 11  1 19  0 0.00000 0.09794
2009 11  1 19 15 0.00000 0.10384
2009 11  1 19 30 0.00000 0.10973
2009 11  1 19 45 0.00000 0.11563
2009 11  1 20  0 0.00000 0.09705
2009 11  1 20 15 0.00000 0.07847
2009 11  1 20 30 0.00000 0.05990
2009 11  1 20 45 0.00000 0.04132
2009 11  1 21  0 0.00000 0.03830
2009 11  1 21 15 0.00000 0.03528
2009 11  1 21 30 0.00000 0.03226
2009 11  1 21 45 0.00000 0.02924
2009 11  1 22  0 0.00000 0.02349
2009 11  1 22 15 0.09434 0.01774
2009 11  1 22 30 0.00000 0.01199
2009 11  1 22 45 0.00000 0.00624
2009 11  1 23  0 0.00000 0.00490
2009 11  1 23 15 0.00000 0.00355
2009 11  1 23 30 0.05660 0.00220
2009 11  1 23 45 0.09434 0.00085
2009 11  2  0  0 0.15094 0.00064
2009 11  2  0 15 0.18868 0.00042
2009 11  2  0 30 0.18868 0.00021
2009 11  2  0 45 0.24528 0.00000
2009 11  2  1  0 0.24528 0.00000
2009 11  2  1 15 0.18868 0.00000
2009 11  2  1 30 0.18868 0.00000
2009 11  2  1 45 0.09434 0.00000
2009 11  2  2  0 0.09434 0.00000
2009 11  2  2 15 0.00000 0.00000
2009 11  2  2 30 0.05660 0.00000
2009 11  2  2 45 0.00000 0.00000
2009 11  2  3  0 0.05660 0.00000
2009 11  2  3 15 0.00000 0.00000
2009 11  2  3 30 0.00000 0.00000
2009 11  2  3 45 0.00000 0.00000
2009 11  2  4  0 0.00000 0.00000
2009 11  2  4 15 0.00000 0.00000
2009 11  2  4 30 0.00000 0.00000
2009 11  2  4 45 0.00000 0.00000
2009 11  2  5  0 0.00000 0.00000
2009 11  2  5 15 0.00000 0.00000
2009 11  2  5 30 0.00000 0.00000
2009 11  2  5 45 0.00000 0.00000
2009 11  2  6  0 0.00000 0.00000
2009 11  2  6 15 0.00000 0.00000
2009 11  2  6 30 0.00000 0.00000
2009 11  2  6 45 0.00000 0.00000
2009 11  2  7  0 0.00000 0.00000
2009 11  2  7 15 0.00000 0.00000
2009 11  2  7 30 0.00000 0.00000
2009 11  2  7 45 0.00000 0.00000
2009 11  2  8  0 0.00000 0.00000
2009 11  2  8 15 0.00000 0.00000
2009 11  2  8 30 0.00000 0.00000
2009 11  2  8 45 0.00000 0.00000
2009 11  2  9  0 0.00000 0.00000
2009 11  2  9 15 0.00000 0.00000
2009 11  2  9 30 0.00000 0.00000
2009 11  2  9 45 0.00000 0.00000
2009 11  2 10  0 0.00000 0.00000
2009 11  2 10 15 0.00000 0.00000
2009 11  2 10 30 0.00000 0.00000
2009 11  2 10 45 0.00000 0.00000
2009 11  2 11  0 0.00000 0.00000
2009 11  2 11 15 0.00000 0.00000
2009 11  2 11 30 0.00000 0.00001
2009 11  2 11 45 0.00000 0.00001
2009 11  2 12  0 0.00000 0.00193
2009 11  2 12 15 0.00000 0.00385
2009 11  2 12 30 0.00000 0.00576
2009 11  2 12 45 0.00000 0.00768
2009 11  2 13  0 0.00000 0.01210
2009 11  2 13 15 0.00000 0.01651
2009 11  2 13 30 0.00000 0.02093
2009 11  2 13 45 0.00000 0.02535
2009 11  2 14  0 0.00000 0.03780
2009 11  2 14 15 0.00000 0.05024
2009 11  2 14 30 0.00000 0.06269
2009 11  2 14 45 0.00000 0.07514
2009 11  2 15  0 0.00000 0.08396
2009 11  2 15 15 0.00000 0.09278
2009 11  2 15 30 0.00000 0.10161
2009 11  2 15 45 0.00000 0.11043
2009 11  2 16  0 0.00000 0.10753
2009 11  2 16 15 0.00000 0.10464
2009 11  2 16 30 0.00000 0.10174
2009 11  2 16 45 0.00000 0.09884
2009 11  2 17  0 0.00000 0.10475
2009 11  2 17 15 0.00000 0.11065
2009 11  2 17 30 0.00000 0.11656
2009 11  2 17 45 0.00000 0.12246
2009 11  2 18  0 0.00000 0.10580
2009 11  2 18 15 0.00000 0.08914
2009 11  2 18 30 0.00000 0.07247
2009 11  2 18 45 0.00000 0.05581
2009 11  2 19  0 0.00000 0.04882
2009 11  2 19 15 0.00000 0.04182
2009 11  2 19 30 0.00000 0.03482
2009 11  2 19 45 0.00000 0.02783
2009 11  2 20  0 0.09434 0.02687
2009 11  2 20 15 0.00000 0.02592
2009 11  2 20 30 0.05660 0.02496
2009 11  2 20 45 0.00000 0.02401
2009 11  2 21  0 0.00000 0.02485
2009 11  2 21 15 0.00000 0.02570
2009 11  2 21 30 0.00000 0.02654
2009 11  2 21 45 0.00000 0.02739
2009 11  2 22  0 0.00000 0.02325
2009 11  2 22 15 0.09434 0.01910
2009 11  2 22 30 0.43396 0.01496
2009 11  2 22 45 0.56604 0.01082
2009 11  2 23  0 0.47170 0.00826
2009 11  2 23 15 0.52830 0.00571
2009 11  2 23 30 0.28302 0.00315
2009 11  2 23 45 0.28302 0.00060
2009 11  3  0  0 0.62264 0.00045
2009 11  3  0 15 0.33962 0.00030
2009 11  3  0 30 0.33962 0.00015
2009 11  3  0 45 0.24528 0.00000
2009 11  3  1  0 0.05660 0.00000
2009 11  3  1 15 0.00000 0.00000
2009 11  3  1 30 0.00000 0.00000
2009 11  3  1 45 0.00000 0.00000
2009 11  3  2  0 0.00000 0.00000
2009 11  3  2 15 0.00000 0.00000
2009 11  3  2 30 0.00000 0.00000
2009 11  3  2 45 0.00000 0.00000
2009 11  3  3  0 0.00000 0.00000
2009 11  3  3 15 0.00000 0.00000
2009 11  3  3 30 0.00000 0.00000
2009 11  3  3 45 0.00000 0.00000
2009 11  3  4  0 0.00000 0.00000
2009 11  3  4 15 0.00000 0.00000
2009 11  3  4 30 0.05660 0.00000
2009 11  3  4 45 0.00000 0.00000
2009 11  3  5  0 0.05660 0.00000
2009 11  3  5 15 0.00000 0.00000
2009 11  3  5 30 0.05660 0.00000
2009 11  3  5 45 0.05660 0.00000
2009 11  3  6  0 0.15094 0.00000
2009 11  3  6 15 0.09434 0.00000
2009 11  3  6 30 0.09434 0.00000
2009 11  3  6 45 0.05660 0.00000
2009 11  3  7  0 0.05660 0.00000
2009 11  3  7 15 0.05660 0.00000
2009 11  3  7 30 0.05660 0.00000
2009 11  3  7 45 0.05660 0.00000
2009 11  3  8  0 0.00000 0.00000
2009 11  3  8 15 0.05660 0.00000
2009 11  3  8 30 0.05660 0.00000
2009 11  3  8 45 0.05660 0.00000
2009 11  3  9  0 0.05660 0.00000
2009 11  3  9 15 0.00000 0.00000
2009 11  3  9 30 0.05660 0.00000
2009 11  3  9 45 0.00000 0.00000
2009 11  3 10  0 0.00000 0.00000
2009 11  3 10 15 0.00000 0.00000
2009 11  3 10 30 0.00000 0.00000
2009 11  3 10 45 0.00000 0.00000
2009 11  3 11  0 0.00000 0.00000
2009 11  3 11 15 0.00000 0.00000
2009 11  3 11 30 0.00000 0.00000
2009 11  3 11 45 0.00000 0.00000
2009 11  3 12  0 0.00000 0.00099
2009 11  3 12 15 0.00000 0.00198
2009 11  3 12 30 0.00000 0.00297
2009 11  3 12 45 0.00000 0.00396
2009 11  3 13  0 0.00000 0.00644
2009 11  3 13 15 0.00000 0.00892
2009 11  3 13 30 0.00000 0.01140
2009 11  3 13 45 0.00000 0.01388
2009 11  3 14  0 0.00000 0.01754
2009 11  3 14 15 0.00000 0.02120
2009 11  3 14 30 0.00000 0.02486
2009 11  3 14 45 0.00000 0.02853
2009 11  3 15  0 0.00000 0.03320
2009 11  3 15 15 0.00000 0.03788
2009 11  3 15 30 0.05660 0.04256
2009 11  3 15 45 0.00000 0.04723
2009 11  3 16  0 0.00000 0.05021
2009 11  3 16 15 0.00000 0.05318
2009 11  3 16 30 0.00000 0.05616
2009 11  3 16 45 0.00000 0.05913
2009 11  3 17  0 0.00000 0.05492
2009 11  3 17 15 0.77358 0.05071
2009 11  3 17 30 1.20755 0.04650
2009 11  3 17 45 0.52830 0.04229
2009 11  3 18  0 0.15094 0.03468
2009 11  3 18 15 0.18868 0.02707
2009 11  3 18 30 0.00000 0.01946
2009 11  3 18 45 0.05660 0.01185
2009 11  3 19  0 0.00000 0.01322
2009 11  3 19 15 0.00000 0.01460
2009 11  3 19 30 0.00000 0.01597
2009 11  3 19 45 0.05660 0.01734
2009 11  3 20  0 0.00000 0.01744
2009 11  3 20 15 0.05660 0.01754
2009 11  3 20 30 0.05660 0.01764
2009 11  3 20 45 0.00000 0.01774
2009 11  3 21  0 0.05660 0.01591
2009 11  3 21 15 1.33962 0.01408
2009 11  3 21 30 0.67925 0.01224
2009 11  3 21 45 0.09434 0.01041
2009 11  3 22  0 0.09434 0.00826
2009 11  3 22 15 0.05660 0.00612
2009 11  3 22 30 0.00000 0.00397
2009 11  3 22 45 0.00000 0.00182
2009 11  3 23  0 0.00000 0.00184
2009 11  3 23 15 0.00000 0.00186
2009 11  3 23 30 0.00000 0.00188
2009 11  3 23 45 0.00000 0.00190
2009 11  4  0  0 0.00000 0.00142
2009 11  4  0 15 0.00000 0.00095
2009 11  4  0 30 0.00000 0.00048
2009 11  4  0 45 0.00000 0.00000
2009 11  4  1  0 0.00000 0.00000
2009 11  4  1 15 0.00000 0.00000
2009 11  4  1 30 0.00000 0.00000
2009 11  4  1 45 0.00000 0.00000
2009 11  4  2  0 0.00000 0.00000
2009 11  4  2 15 0.00000 0.00000
2009 11  4  2 30 0.00000 0.00000
2009 11  4  2 45 0.00000 0.00000
2009 11  4  3  0 0.00000 0.00000
2009 11  4  3 15 0.00000 0.00000
2009 11  4  3 30 0.00000 0.00000
2009 11  4  3 45 0.00000 0.00000
2009 11  4  4  0 0.00000 0.00000
2009 11  4  4 15 0.00000 0.00000
2009 11  4  4 30 0.00000 0.00000
2009 11  4  4 45 0.00000 0.00000
2009 11  4  5  0 0.00000 0.00000
2009 11  4  5 15 0.00000 0.00000
2009 11  4  5 30 0.00000 0.00000
2009 11  4  5 45 0.00000 0.00000
2009 11  4  6  0 0.00000 0.00000
2009 11  4  6 15 0.00000 0.00000
2009 11  4  6 30 0.00000 0.00000
2009 11  4  6 45 0.00000 0.00000
2009 11  4  7  0 0.00000 0.00000
2009 11  4  7 15 0.00000 0.00000
2009 11  4  7 30 0.00000 0.00000
2009 11  4  7 45 0.00000 0.00000
2009 11  4  8  0 0.00000 0.00000
2009 11  4  8 15 0.00000 0.00000
2009 11  4  8 30 0.00000 0.00000
2009 11  4  8 45 0.00000 0.00000
2009 11  4  9  0 0.00000 0.00000
2009 11  4  9 15 0.00000 0.00000
2009 11  4  9 30 0.00000 0.00000
2009 11  4  9 45 0.00000 0.00000
2009 11  4 10  0 0.05660 0.00000
2009 11  4 10 15 0.00000 0.00000
2009 11  4 10 30 0.00000 0.00000
2009 11  4 10 45 0.00000 0.00000
2009 11  4 11  0 0.00000 0.00000
2009 11  4 11 15 0.00000 0.00000
2009 11  4 11 30 0.00000 0.00000
2009 11  4 11 45 0.00000 0.00000
2009 11  4 12  0 0.00000 0.00091
2009 11  4 12 15 0.00000 0.00182
2009 11  4 12 30 0.00000 0.00272
2009 11  4 12 45 0.00000 0.00363
2009 11  4 13  0 0.00000 0.00668
2009 11  4 13 15 0.00000 0.00972
2009 11  4 13 30 0.00000 0.01276
2009 11  4 13 45 0.00000 0.01580
2009 11  4 14  0 0.00000 0.02028
2009 11  4 14 15 0.00000 0.02475
2009 11  4 14 30 0.00000 0.02922
2009 11  4 14 45 0.00000 0.03369
2009 11  4 15  0 0.00000 0.03270
2009 11  4 15 15 0.00000 0.03172
2009 11  4 15 30 0.00000 0.03073
2009 11  4 15 45 0.00000 0.02975
2009 11  4 16  0 0.00000 0.03157
2009 11  4 16 15 0.00000 0.03339
2009 11  4 16 30 0.00000 0.03521
2009 11  4 16 45 0.00000 0.03703
2009 11  4 17  0 0.00000 0.04346
2009 11  4 17 15 0.00000 0.04990
2009 11  4 17 30 0.00000 0.05634
2009 11  4 17 45 0.00000 0.06278
2009 11  4 18  0 0.00000 0.06936
2009 11  4 18 15 0.00000 0.07594
2009 11  4 18 30 0.00000 0.08253
2009 11  4 18 45 0.00000 0.08911
2009 11  4 19  0 0.00000 0.09397
2009 11  4 19 15 0.00000 0.09882
2009 11  4 19 30 0.00000 0.10367
2009 11  4 19 45 0.00000 0.10852
2009 11  4 20  0 0.05660 0.08858
2009 11  4 20 15 0.00000 0.06864
2009 11  4 20 30 0.00000 0.04870
2009 11  4 20 45 0.00000 0.02876
2009 11  4 21  0 0.00000 0.03044
2009 11  4 21 15 0.00000 0.03213
2009 11  4 21 30 0.00000 0.03382
2009 11  4 21 45 0.00000 0.03551
2009 11  4 22  0 0.05660 0.02970
2009 11  4 22 15 0.00000 0.02389
2009 11  4 22 30 0.00000 0.01808
2009 11  4 22 45 0.00000 0.01227
2009 11  4 23  0 0.00000 0.00985
2009 11  4 23 15 0.00000 0.00744
2009 11  4 23 30 0.00000 0.00503
2009 11  4 23 45 0.00000 0.00262
2009 11  5  0  0 0.00000 0.00196
2009 11  5  0 15 0.00000 0.00131
2009 11  5  0 30 0.00000 0.00066
2009 11  5  0 45 0.00000 0.00001
2009 11  5  1  0 0.00000 0.00000
2009 11  5  1 15 0.00000 0.00000
2009 11  5  1 30 0.00000 0.00000
2009 11  5  1 45 0.00000 0.00000
2009 11  5  2  0 0.00000 0.00000
2009 11  5  2 15 0.00000 0.00000
2009 11  5  2 30 0.00000 0.00000
2009 11  5  2 45 0.00000 0.00000
2009 11  5  3  0 0.00000 0.00000
2009 11  5  3 15 0.00000 0.00000
2009 11  5  3 30 0.00000 0.00000
2009 11  5  3 45 0.00000 0.00000
2009 11  5  4  0 0.00000 0.00000
2009 11  5  4 15 0.00000 0.00000
2009 11  5  4 30 0.00000 0.00000
2009 11  5  4 45 0.00000 0.00000
2009 11  5  5  0 0.00000 0.00000
2009 11  5  5 15 0.00000 0.00000
2009 11  5  5 30 0.00000 0.00000
2009 11  5  5 45 0.00000 0.00000
2009 11  5  6  0 0.00000 0.00000
2009 11  5  6 15 0.00000 0.00000
2009 11  5  6 30 0.00000 0.00000
2009 11  5  6 45 0.00000 0.00000
2009 11  5  7  0 0.00000 0.00000
2009 11  5  7 15 0.00000 0.00000
2009 11  5  7 30 0.00000 0.00000
2009 11  5  7 45 0.00000 0.00000
2009 11  5  8  0 0.00000 0.00000
2009 11  5  8 15 0.00000 0.00000
2009 11  5  8 30 0.00000 0.00000
2009 11  5  8 45 0.00000 0.00000
2009 11  5  9  0 0.00000 0.00000
2009 11  5  9 15 0.00000 0.00000
2009 11  5  9 30 0.00000 0.00000
2009 11  5  9 45 0.00000 0.00000
2009 11  5 10  0 0.00000 0.00000
2009 11  5 10 15 0.00000 0.00000
2009 11  5 10 30 0.00000 0.00000
2009 11  5 10 45 0.00000 0.00000
2009 11  5 11  0 0.00000 0.00000
2009 11  5 11 15 0.05660 0.00000
2009 11  5 11 30 0.00000 0.00000
2009 11  5 11 45 0.00000 0.00001
2009 11  5 12  0 0.00000 0.00193
2009 11  5 12 15 0.00000 0.00385
2009 11  5 12 30 0.00000 0.00578
2009 11  5 12 45 0.00000 0.00770
2009 11  5 13  0 0.00000 0.01159
2009 11  5 13 15 0.00000 0.01549
2009 11  5 13 30 0.00000 0.01938
2009 11  5 13 45 0.00000 0.02328
2009 11  5 14  0 0.00000 0.03046
2009 11  5 14 15 0.00000 0.03764
2009 11  5 14 30 0.00000 0.04482
2009 11  5 14 45 0.00000 0.05200
2009 11  5 15  0 0.00000 0.05103
2009 11  5 15 15 0.00000 0.05005
2009 11  5 15 30 0.00000 0.04907
2009 11  5 15 45 0.00000 0.04809
2009 11  5 16  0 0.00000 0.06053
2009 11  5 16 15 0.00000 0.07297
2009 11  5 16 30 0.00000 0.08541
2009 11  5 16 45 0.00000 0.09785
2009 11  5 17  0 0.00000 0.09505
2009 11  5 17 15 0.00000 0.09224
2009 11  5 17 30 0.00000 0.08944
2009 11  5 17 45 0.00000 0.08663
2009 11  5 18  0 0.00000 0.09540
2009 11  5 18 15 0.00000 0.10416
2009 11  5 18 30 0.00000 0.11292
2009 11  5 18 45 0.00000 0.12168
2009 11  5 19  0 0.00000 0.11848
2009 11  5 19 15 0.00000 0.11527
2009 11  5 19 30 0.00000 0.11206
2009 11  5 19 45 0.00000 0.10885
2009 11  5 20  0 0.00000 0.08609
2009 11  5 20 15 0.00000 0.06333
2009 11  5 20 30 0.00000 0.04057
2009 11  5 20 45 0.00000 0.01780
2009 11  5 21  0 0.00000 0.01757
2009 11  5 21 15 3.39623 0.01733
2009 11  5 21 30 2.67925 0.01710
2009 11  5 21 45 0.71698 0.01686
2009 11  5 22  0 0.15094 0.01288
2009 11  5 22 15 0.00000 0.00889
2009 11  5 22 30 0.00000 0.00491
2009 11  5 22 45 0.00000 0.00093
2009 11  5 23  0 0.09434 0.00094
2009 11  5 23 15 0.00000 0.00096
2009 11  5 23 30 0.00000 0.00098
2009 11  5 23 45 0.00000 0.00100
2009 11  6  0  0 0.00000 0.00075
2009 11  6  0 15 0.00000 0.00050
2009 11  6  0 30 0.00000 0.00025
2009 11  6  0 45 0.00000 0.00000
2009 11  6  1  0 0.00000 0.00000
2009 11  6  1 15 0.00000 0.00000
2009 11  6  1 30 0.00000 0.00000
2009 11  6  1 45 0.00000 0.00000
2009 11  6  2  0 0.00000 0.00000
2009 11  6  2 15 0.00000 0.00000
2009 11  6  2 30 0.00000 0.00000
2009 11  6  2 45 0.00000 0.00000
2009 11  6  3  0 0.00000 0.00000
2009 11  6  3 15 0.00000 0.00000
2009 11  6  3 30 0.00000 0.00000
2009 11  6  3 45 0.00000 0.00000
2009 11  6  4  0 0.00000 0.00000
2009 11  6  4 15 0.00000 0.00000
2009 11  6  4 30 0.00000 0.00000
2009 11  6  4 45 0.05660 0.00000
2009 11  6  5  0 0.00000 0.00000
2009 11  6  5 15 0.00000 0.00000
2009 11  6  5 30 0.00000 0.00000
2009 11  6  5 45 0.00000 0.00000
2009 11  6  6  0 0.00000 0.00000
2009 11  6  6 15 0.00000 0.00000
2009 11  6  6 30 0.00000 0.00000
2009 11  6  6 45 0.00000 0.00000
2009 11  6  7  0 0.00000 0.00000
2009 11  6  7 15 0.00000 0.00000
2009 11  6  7 30 0.00000 0.00000
2009 11  6  7 45 0.00000 0.00000
2009 11  6  8  0 0.00000 0.00000
2009 11  6  8 15 0.00000 0.00000
2009 11  6  8 30 0.00000 0.00000
2009 11  6  8 45 0.00000 0.00000
2009 11  6  9  0 0.00000 0.00000
2009 11  6  9 15 0.00000 0.00000
2009 11  6  9 30 0.00000 0.00000
2009 11  6  9 45 0.00000 0.00000
2009 11  6 10  0 0.00000 0.00000
2009 11  6 10 15 0.00000 0.00000
2009 11  6 10 30 0.00000 0.00000
2009 11  6 10 45 0.00000 0.00000
2009 11  6 11  0 0.00000 0.00000
2009 11  6 11 15 0.00000 0.00000
2009 11  6 11 30 0.00000 0.00000
2009 11  6 11 45 0.00000 0.00000
2009 11  6 12  0 0.00000 0.00030
2009 11  6 12 15 0.00000 0.00060
2009 11  6 12 30 0.00000 0.00089
2009 11  6 12 45 0.00000 0.00119
2009 11  6 13  0 0.00000 0.00428
2009 11  6 13 15 0.00000 0.00737
2009 11  6 13 30 0.00000 0.01046
2009 11  6 13 45 0.00000 0.01355
2009 11  6 14  0 0.00000 0.01659
2009 11  6 14 15 0.00000 0.01963
2009 11  6 14 30 0.00000 0.02266
2009 11  6 14 45 0.00000 0.02570
2009 11  6 15  0 0.00000 0.02701
2009 11  6 15 15 0.00000 0.02832
2009 11  6 15 30 0.00000 0.02963
2009 11  6 15 45 0.00000 0.03094
2009 11  6 16  0 0.00000 0.03488
2009 11  6 16 15 0.00000 0.03882
2009 11  6 16 30 0.00000 0.04275
2009 11  6 16 45 0.00000 0.04669
2009 11  6 17  0 0.00000 0.05488
2009 11  6 17 15 0.00000 0.06307
2009 11  6 17 30 0.00000 0.07125
2009 11  6 17 45 0.00000 0.07944
2009 11  6 18  0 0.00000 0.07273
2009 11  6 18 15 0.00000 0.06601
2009 11  6 18 30 0.00000 0.05929
2009 11  6 18 45 0.00000 0.05257
2009 11  6 19  0 0.00000 0.04522
2009 11  6 19 15 0.00000 0.03787
2009 11  6 19 30 0.00000 0.03051
2009 11  6 19 45 0.00000 0.02316
2009 11  6 20  0 0.00000 0.02081
2009 11  6 20 15 0.00000 0.01845
2009 11  6 20 30 0.00000 0.01610
2009 11  6 20 45 0.00000 0.01375
2009 11  6 21  0 0.00000 0.01357
2009 11  6 21 15 0.00000 0.01340
2009 11  6 21 30 0.00000 0.01323
2009 11  6 21 45 0.00000 0.01305
2009 11  6 22  0 0.00000 0.01161
2009 11  6 22 15 0.00000 0.01016
2009 11  6 22 30 0.00000 0.00872
2009 11  6 22 45 0.00000 0.00727
2009 11  6 23  0 0.00000 0.00626
2009 11  6 23 15 0.00000 0.00525
2009 11  6 23 30 0.00000 0.00424
2009 11  6 23 45 0.00000 0.00323
2009 11  7  0  0 0.00000 0.00243
2009 11  7  0 15 0.00000 0.00162
2009 11  7  0 30 0.00000 0.00081
2009 11  7  0 45 0.00000 0.00001
2009 11  7  1  0 0.00000 0.00000
2009 11  7  1 15 0.00000 0.00000
2009 11  7  1 30 0.00000 0.00000
2009 11  7  1 45 0.00000 0.00000
2009 11  7  2  0 0.00000 0.00000
2009 11  7  2 15 0.00000 0.00000
2009 11  7  2 30 0.00000 0.00000
2009 11  7  2 45 0.00000 0.00000
2009 11  7  3  0 0.00000 0.00000
2009 11  7  3 15 0.00000 0.00000
2009 11  7  3 30 0.00000 0.00000
2009 11  7  3 45 0.00000 0.00000
2009 11  7  4  0 0.00000 0.00000
2009 11  7  4 15 0.00000 0.00000
2009 11  7  4 30 0.00000 0.00000
2009 11  7  4 45 0.00000 0.00000
2009 11  7  5  0 0.00000 0.00000
2009 11  7  5 15 0.00000 0.00000
2009 11  7  5 30 0.00000 0.00000
2009 11  7  5 45 0.00000 0.00000
2009 11  7  6  0 0.00000 0.00000
2009 11  7  6 15 0.00000 0.00000
2009 11  7  6 30 0.00000 0.00000
2009 11  7  6 45 0.00000 0.00000
2009 11  7  7  0 0.00000 0.00000
2009 11  7  7 15 0.00000 0.00000
2009 11  7  7 30 0.00000 0.00000
2009 11  7  7 45 0.00000 0.00000
2009 11  7  8  0 0.00000 0.00000
2009 11  7  8 15 0.00000 0.00000
2009 11  7  8 30 0.00000 0.00000
2009 11  7  8 45 0.00000 0.00000
2009 11  7  9  0 0.00000 0.00000
2009 11  7  9 15 0.00000 0.00000
2009 11  7  9 30 0.00000 0.00000
2009 11  7  9 45 0.00000 0.00000
2009 11  7 10  0 0.00000 0.00000
2009 11  7 10 15 0.00000 0.00000
2009 11  7 10 30 0.00000 0.00000
2009 11  7 10 45 0.00000 0.00000
2009 11  7 11  0 0.00000 0.00000
2009 11  7 11 15 0.00000 0.00000
